City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
231,Healdsburg,US,2022-12-21 04:16:30,38.6105,-122.8692,51.24,82,75,0.0
232,Ust-Kuyga,RU,2022-12-21 04:12:13,70.0167,135.6,-21.8,100,99,6.8
233,Santa Isabel Do Rio Negro,BR,2022-12-21 04:16:30,-0.4139,-65.0192,73.24,97,100,1.3
234,Tyrma,RU,2022-12-21 04:16:30,50.0833,132.1667,-8.25,85,92,0.6
235,Zeya,RU,2022-12-21 04:16:31,53.75,127.2667,-12.41,85,88,1.36
236,Statesville,US,2022-12-21 04:15:52,35.7826,-80.8873,38.39,56,40,0.0
237,Cedar City,US,2022-12-21 04:16:31,37.6775,-113.0619,32.97,55,20,9.22
238,Kudahuvadhoo,MV,2022-12-21 04:16:31,2.6708,72.8944,78.44,81,100,18.57
239,Grindavik,IS,2022-12-21 04:16:32,63.8424,-22.4338,30.67,69,75,27.63
240,Touros,BR,2022-12-21 04:16:32,-5.1989,-35.4608,77.5,82,14,8.66
241,Torbay,CA,2022-12-21 04:16:32,47.6666,-52.7314,35.58,87,75,21.99
242,Atar,MR,2022-12-21 04:13:56,20.5169,-13.0499,61.12,37,0,11.12
243,Pyinmana,MM,2022-12-21 04:16:33,19.7333,96.2167,83.68,54,29,2.89
244,East London,ZA,2022-12-21 04:13:57,-33.0153,27.9116,63.46,74,100,4.29
245,Digras,IN,2022-12-21 04:16:33,20.1167,77.7167,73.87,30,83,5.73
246,Yumen,CN,2022-12-21 04:16:34,40.2833,97.2,22.59,55,0,19.51
247,Berlevag,NO,2022-12-21 04:16:34,70.8578,29.0864,24.75,63,75,12.66
248,Flinders,AU,2022-12-21 04:16:34,-34.5833,150.8552,73.06,59,13,10.09
249,Zima,RU,2022-12-21 04:16:34,53.9202,102.0442,8.19,93,100,8.59
250,Saldanha,ZA,2022-12-21 04:16:35,-33.0117,17.9442,61.75,79,0,13.62
251,Talnakh,RU,2022-12-21 04:16:27,69.4865,88.3972,-20.79,98,100,6.04
252,Bonfim,BR,2022-12-21 04:16:35,3.0833,-59.95,73.42,95,100,10.76
253,Isabela,PH,2022-12-21 04:16:35,6.7085,121.9711,84.25,71,47,6.2
254,Adre,TD,2022-12-21 04:16:36,13.4667,22.2,62.83,41,20,11.07
255,Port Blair,IN,2022-12-21 04:16:36,11.6667,92.75,84.24,70,20,11.5
256,Yantai,CN,2022-12-21 04:16:36,37.5333,121.4,33.1,52,11,18.07
257,La Rioja,ES,2022-12-21 04:16:37,42.25,-2.5,33.58,86,25,5.73
258,Padang,ID,2022-12-21 04:16:37,-0.9492,100.3543,86.05,64,89,5.88
259,Diu,IN,2022-12-21 04:12:24,20.7141,70.9822,79.32,25,3,7.9
260,Sao Joao Da Barra,BR,2022-12-21 04:16:37,-21.6403,-41.0511,72.61,95,100,7.56
261,Honningsvag,NO,2022-12-21 04:16:38,70.9821,25.9704,26.35,68,100,8.05
262,Illapel,CL,2022-12-21 04:16:38,-31.6308,-71.1653,67.32,49,0,2.95
263,Kentau,KZ,2022-12-21 04:16:38,43.5206,68.5094,28.35,82,69,6.15
264,Uravakonda,IN,2022-12-21 04:16:39,14.95,77.2667,72.19,62,90,9.04
265,Tiksi,RU,2022-12-21 04:16:39,71.6872,128.8694,-11.27,100,100,3.56
266,Seoul,KR,2022-12-21 04:14:12,37.5683,126.9778,36.84,100,97,1.25
267,Camacha,PT,2022-12-21 04:16:39,33.0833,-16.3333,60.22,94,20,2.3
268,Saint Anthony,US,2022-12-21 04:15:07,45.0205,-93.218,-4.85,75,0,11.5
269,Richards Bay,ZA,2022-12-21 04:16:40,-28.783,32.0377,67.51,90,100,12.24
270,Samdrup Jongkhar,BT,2022-12-21 04:16:40,26.9167,91.6167,65.17,47,67,3.67
271,Conceicao Do Araguaia,BR,2022-12-21 04:16:40,-8.2578,-49.2647,72.79,95,100,1.25
272,Arandis,NA,2022-12-21 04:16:41,-22.4167,14.9667,54.9,78,1,1.81
273,Betare Oya,CM,2022-12-21 04:16:41,5.6,14.0833,65.25,32,31,4.09
274,Baykit,RU,2022-12-21 04:16:42,61.67,96.37,-10.23,98,100,2.46
275,Provideniya,RU,2022-12-21 04:17:42,64.3833,-173.3,21.31,63,0,26.84
276,Vila,PT,2022-12-21 04:12:47,42.0304,-8.1588,49.08,89,98,7.36
277,Souillac,MU,2022-12-21 04:17:42,-20.5167,57.5167,80.98,65,40,6.91
278,Rawson,AR,2022-12-21 04:17:43,-43.3002,-65.1023,67.69,70,53,21.83
279,Lavrentiya,RU,2022-12-21 04:17:43,65.5833,-171.0,11.52,90,3,12.12
280,Iqaluit,CA,2022-12-21 04:17:43,63.7506,-68.5145,-4.27,76,20,12.66
281,Jardim,BR,2022-12-21 04:17:43,-21.4803,-56.1381,71.47,78,46,3.74
282,Buinsk,RU,2022-12-21 04:17:44,54.95,48.2833,1.72,100,94,2.04
283,Churachandpur,IN,2022-12-21 04:17:44,24.3333,93.6667,67.78,49,89,0.96
284,Ust-Maya,RU,2022-12-21 04:17:44,60.4167,134.5333,-20.06,93,100,0.83
285,Aubenas,FR,2022-12-21 04:17:45,44.6201,4.3899,53.46,98,100,1.23
286,Guerrero Negro,MX,2022-12-21 04:17:45,27.9769,-114.0611,59.23,72,59,11.25
287,Eidsvag,NO,2022-12-21 04:17:45,62.7767,8.0668,33.85,80,97,8.63
288,Harur,IN,2022-12-21 04:17:46,12.0667,78.5,72.66,76,82,4.05
289,Berdigestyakh,RU,2022-12-21 04:17:46,62.0989,126.6992,-21.82,96,100,2.82
290,Vostok,RU,2022-12-21 04:17:46,46.4856,135.8833,10.96,72,46,1.12
